,AUC,Percent Change,Difference
TS,0.91785425,0.0,0.4014708995819092
SP1,0.9148232499999999,0.0,0.17621135711669922
SPTS,0.9178041250000002,0.0,0.41198158264160156
SPU,0.91232425,0.6830000281333923,-0.003286600112915039
