,AUC,Percent Change,Difference
TS,0.871731,0.0,0.407625675201416
SP1,0.86866025,0.0,0.1926729679107666
SPTS,0.8715482499999999,0.0,0.43631911277770996
SPU,0.866578,0.6384999752044678,-0.01882338523864746
