,AUC,Percent Change,Difference
TS,0.91911425,0.0,0.9281857013702393
SP1,0.90854275,0.0,0.4962954521179199
SPTS,0.9189105,0.0,0.9396634101867676
SPU,0.907179125,0.0,0.4446079730987549
