,NLL,ECE10,ECE15,ECE20
TS,1.179868221282959,0.03715144097805023,0.03801041841506958,0.04309830442070961
SP1,1.165740728378296,0.029468795284628868,0.03445519506931305,0.03835354372859001
SPTS,1.174769639968872,0.034119073301553726,0.03665091097354889,0.03918982669711113
SPU,1.1641367673873901,0.027915673330426216,0.0329638347029686,0.02975056879222393
