,AUC,Percent Change,Difference
TS,0.91846875,0.0,0.6822967529296875
SP1,0.91518675,0.0,0.326632022857666
SPTS,0.9183812499999999,0.0,0.694284200668335
SPU,0.9142432500000001,0.014499999582767487,0.23927855491638184
