,NLL,ECE10,ECE15,ECE20
TS,1.1959917545318604,0.023696303367614746,0.018901363015174866,0.026778515428304672
SP1,1.1802892684936523,0.02401675283908844,0.029797498136758804,0.029041754081845284
SPTS,1.1898794174194336,0.024520428851246834,0.02075348235666752,0.027455845847725868
SPU,1.1792571544647217,0.02362482063472271,0.025917677208781242,0.027850091457366943
