,AUC,Percent Change,Difference
TS,0.9125275,0.0,0.6774024963378906
SP1,0.9090065000000002,0.0,0.33841800689697266
SPTS,0.91250725,0.0,0.6888585090637207
SPU,0.9079415,0.011500000022351742,0.2526881694793701
