,NLL,ECE10,ECE15,ECE20
TS,1.122840404510498,0.031431205570697784,0.033126749098300934,0.03969159349799156
SP1,1.1075379848480225,0.020646067336201668,0.024476591497659683,0.028878523036837578
SPTS,1.1127996444702148,0.017880424857139587,0.023175373673439026,0.027056755498051643
SPU,1.1064139604568481,0.019799338653683662,0.023349368944764137,0.028919612988829613
