,AUC,Percent Change,Difference
TS,0.9296462500000001,0.0,0.39394140243530273
SP1,0.925322,0.0,0.15514016151428223
SPTS,0.929556875,0.0,0.40135931968688965
SPU,0.9236354999999999,0.26100000739097595,0.07560276985168457
