,AUC,Percent Change,Difference
TS,0.8950400000000001,0.0,0.4268643856048584
SP1,0.89081,0.0,0.19422340393066406
SPTS,0.89486725,0.0,0.4445517063140869
SPU,0.88738125,0.625,0.008589982986450195
