,NLL,ECE10,ECE15,ECE20
TS,1.088989496231079,0.0202089324593544,0.030200747773051262,0.03051181510090828
SP1,1.080428123474121,0.020494863390922546,0.02315373532474041,0.027394384145736694
SPTS,1.0855752229690552,0.019022390246391296,0.02651795744895935,0.029115697368979454
SPU,1.0801137685775757,0.015664173290133476,0.023162098601460457,0.027367910370230675
