,AUC,Percent Change,Difference
TS,0.91213575,0.0,0.5864379405975342
SP1,0.9060118750000001,0.0,0.29151177406311035
SPTS,0.9119267500000001,0.0,0.5957131385803223
SPU,0.905456,0.0,0.268507719039917
