,AUC,Percent Change,Difference
TS,0.8912450000000001,0.0,0.4384143352508545
SP1,0.8867522499999999,0.0,0.19298481941223145
SPTS,0.8910290000000001,0.0,0.45577335357666016
SPU,0.8832525,0.6464999914169312,-0.002505064010620117
