,AUC,Percent Change,Difference
TS,0.92004475,0.0,0.4124612808227539
SP1,0.9162815000000002,0.0,0.1655585765838623
SPTS,0.919949,0.0,0.42444276809692383
SPU,0.9127138750000001,0.7615000009536743,-0.04892873764038086
