,NLL,ECE10,ECE15,ECE20
TS,1.213079571723938,0.03176403418183327,0.031764015555381775,0.033890269696712494
SP1,1.1986886262893677,0.02885078266263008,0.03089846298098564,0.03436125069856644
SPTS,1.205998420715332,0.0247612614184618,0.026952454820275307,0.02834046445786953
SPU,1.1977242231369019,0.031409114599227905,0.03079894743859768,0.03310368210077286
