,NLL,ECE10,ECE15,ECE20
TS,1.288644790649414,0.04435936361551285,0.04445524886250496,0.049486443400382996
SP1,1.2561593055725098,0.03869502991437912,0.039845891296863556,0.04105166345834732
SPTS,1.2731692790985107,0.03590897470712662,0.03570101410150528,0.04495842009782791
SPU,1.2550081014633179,0.03748571127653122,0.03717517480254173,0.03976621851325035
