,AUC,Percent Change,Difference
TS,0.8949099999999999,0.0,0.42801332473754883
SP1,0.8907235,0.0,0.19560956954956055
SPTS,0.89470275,0.0,0.44605302810668945
SPU,0.8872245000000001,0.6234999895095825,0.006130218505859375
