,AUC,Percent Change,Difference
TS,0.8894287499999999,0.0,0.4151442050933838
SP1,0.8851782499999999,0.0,0.1748368740081787
SPTS,0.8891770000000001,0.0,0.43199992179870605
SPU,0.8821395000000001,0.6570000052452087,-0.008416891098022461
