,NLL,ECE10,ECE15,ECE20
TS,1.1824091672897339,0.032636500895023346,0.035122163593769073,0.03884706646203995
SP1,1.1622577905654907,0.01591513492166996,0.02094101533293724,0.026921523734927177
SPTS,1.1720030307769775,0.019210565835237503,0.026812877506017685,0.028071166947484016
SPU,1.1622388362884521,0.015161282382905483,0.021966414526104927,0.026777299121022224
