,AUC,Percent Change,Difference
TS,0.9109449999999999,0.0,0.35959386825561523
SP1,0.908372,0.0,0.16357922554016113
SPTS,0.9109552499999999,0.0,0.36590051651000977
SPU,0.9077664999999999,0.017999999225139618,0.12269473075866699
