,AUC,Percent Change,Difference
TS,0.92187825,0.0,0.9467687606811523
SP1,0.9119015,0.0,0.5140671730041504
SPTS,0.9216460000000001,0.0,0.9584534168243408
SPU,0.91057225,0.0,0.46079540252685547
