,AUC,Percent Change,Difference
TS,0.8913469999999999,0.0,0.4751167297363281
SP1,0.88667975,0.0,0.2146589756011963
SPTS,0.8911479999999998,0.0,0.49329400062561035
SPU,0.8831672500000001,0.6050000190734863,0.01834869384765625
