,AUC,Percent Change,Difference
TS,0.8811234999999998,0.0,0.830291748046875
SP1,0.875807,0.0,0.46483302116394043
SPTS,0.8811802500000002,0.0,0.8522689342498779
SPU,0.8743657499999999,0.030500000342726707,0.3765077590942383
