,NLL,ECE10,ECE15,ECE20
TS,1.2207677364349365,0.03988632187247276,0.0386902391910553,0.04421553388237953
SP1,1.204819679260254,0.021846672520041466,0.026760566979646683,0.03215280547738075
SPTS,1.207658290863037,0.03220248222351074,0.027259185910224915,0.03670770674943924
SPU,1.2052448987960815,0.023285627365112305,0.027391837909817696,0.0319770872592926
