,AUC,Percent Change,Difference
TS,0.9076817500000002,0.0,0.5826079845428467
SP1,0.901188,0.0,0.28222084045410156
SPTS,0.9074605,0.0,0.5922937393188477
SPU,0.9004682500000001,0.0,0.25310468673706055
