,NLL,ECE10,ECE15,ECE20
TS,1.2430472373962402,0.028749806806445122,0.029439318925142288,0.03965204209089279
SP1,1.2300347089767456,0.024460535496473312,0.024591734632849693,0.027766428887844086
SPTS,1.2360103130340576,0.021069489419460297,0.027005376294255257,0.03026064857840538
SPU,1.2292767763137817,0.02331957034766674,0.025091109797358513,0.02773711271584034
