,AUC,Percent Change,Difference
TS,0.927875,0.0,0.6903488636016846
SP1,0.9231090000000001,0.0,0.362107515335083
SPTS,0.9277987499999999,0.0,0.6967742443084717
SPU,0.9222035000000001,0.0,0.309035062789917
