,NLL,ECE10,ECE15,ECE20
TS,1.2382493019104004,0.0292707197368145,0.025743072852492332,0.03436122089624405
SP1,1.2297418117523193,0.035959642380476,0.026954634115099907,0.04152582585811615
SPTS,1.2337682247161865,0.02435389906167984,0.032622821629047394,0.03235727176070213
SPU,1.2292866706848145,0.03560224547982216,0.02327021211385727,0.03619237616658211
