,AUC,Percent Change,Difference
TS,0.8872315000000001,0.0,0.6360983848571777
SP1,0.88496425,0.0,0.35857558250427246
SPTS,0.8871602499999999,0.0,0.6440889835357666
SPU,0.8845495000000001,0.0,0.32016658782958984
