,AUC,Percent Change,Difference
TS,0.8917197500000001,0.0,0.3275158405303955
SP1,0.889700625,0.0,0.1422262191772461
SPTS,0.89191375,0.0,0.3515651226043701
SPU,0.88684975,0.7864999771118164,-0.1031498908996582
