,AUC,Percent Change,Difference
TS,0.8699445,0.0,0.3465850353240967
SP1,0.8675350000000002,0.0,0.16080665588378906
SPTS,0.8699891249999999,0.0,0.3745243549346924
SPU,0.8647595000000001,0.7099999785423279,-0.06574606895446777
