,NLL,ECE10,ECE15,ECE20
TS,1.2030268907546997,0.038780488073825836,0.037434931844472885,0.045706264674663544
SP1,1.1741749048233032,0.018921369686722755,0.03149934858083725,0.032224223017692566
SPTS,1.1870667934417725,0.026406757533550262,0.032224711030721664,0.03237471729516983
SPU,1.168265461921692,0.02354065701365471,0.023694872856140137,0.033210426568984985
