,NLL,ECE10,ECE15,ECE20
TS,1.1271682977676392,0.02336445450782776,0.02142830565571785,0.02882600761950016
SP1,1.1171667575836182,0.015636255964636803,0.023648926988244057,0.028577610850334167
SPTS,1.1256252527236938,0.024428974837064743,0.025148635730147362,0.02737289108335972
SPU,1.1176866292953491,0.015048792585730553,0.024114657193422318,0.02581244334578514
