,AUC,Percent Change,Difference
TS,0.89714275,0.0,0.44181180000305176
SP1,0.89336875,0.0,0.20606732368469238
SPTS,0.8969687500000003,0.0,0.45861172676086426
SPU,0.89072075,0.5929999947547913,0.029885530471801758
