,NLL,ECE10,ECE15,ECE20
TS,1.3038455247879028,0.042945727705955505,0.04699764400720596,0.04847303777933121
SP1,1.2727407217025757,0.03296692669391632,0.04125295206904411,0.04215651750564575
SPTS,1.2930947542190552,0.028269212692975998,0.03832956776022911,0.03851085156202316
SPU,1.2707055807113647,0.031681086868047714,0.04150063917040825,0.041303183883428574
