,NLL,ECE10,ECE15,ECE20
TS,1.1704773902893066,0.04156574606895447,0.0464392751455307,0.04721122235059738
SP1,1.1408592462539673,0.017696570605039597,0.025297733023762703,0.028475891798734665
SPTS,1.1591819524765015,0.026309460401535034,0.04243394732475281,0.04148406535387039
SPU,1.1352018117904663,0.01841910183429718,0.02000071108341217,0.02674546092748642
