,NLL,ECE10,ECE15,ECE20
TS,1.1720812320709229,0.02596147730946541,0.03069911152124405,0.02773858793079853
SP1,1.1549632549285889,0.021285289898514748,0.021057143807411194,0.022950638085603714
SPTS,1.1618428230285645,0.01985330320894718,0.030167942866683006,0.026102831587195396
SPU,1.153258204460144,0.025839628651738167,0.032229337841272354,0.02988910675048828
