,NLL,ECE10,ECE15,ECE20
TS,1.2658405303955078,0.03332509472966194,0.036925122141838074,0.03616524115204811
SP1,1.2487108707427979,0.029049942269921303,0.02203533798456192,0.035146765410900116
SPTS,1.256357192993164,0.025822855532169342,0.021520601585507393,0.027536723762750626
SPU,1.2461472749710083,0.029062021523714066,0.027499275282025337,0.03409254550933838
