,AUC,Percent Change,Difference
TS,0.9245062500000001,0.0,0.6423797607421875
SP1,0.9212617500000001,0.0,0.3520643711090088
SPTS,0.9245052500000001,0.0,0.6470639705657959
SPU,0.92059975,0.0,0.3114032745361328
