,AUC,Percent Change,Difference
TS,0.8932614999999999,0.0,0.42442798614501953
SP1,0.8890359999999999,0.0,0.19729900360107422
SPTS,0.89304675,0.0,0.4419426918029785
SPU,0.88550875,0.621999979019165,0.007815122604370117
