,AUC,Percent Change,Difference
TS,0.932657,0.0,0.364701509475708
SP1,0.9306270000000001,0.0,0.13677406311035156
SPTS,0.9326475,0.0,0.37720537185668945
SPU,0.9297125,0.3720000088214874,0.04547238349914551
