,AUC,Percent Change,Difference
TS,0.925846,0.0,0.6921563148498535
SP1,0.92136,0.0,0.3632009029388428
SPTS,0.925752,0.0,0.698782205581665
SPU,0.920312,0.0,0.30214905738830566
