,AUC,Percent Change,Difference
TS,0.86227325,0.0,0.3464939594268799
SP1,0.86027025,0.0,0.15929079055786133
SPTS,0.86224375,0.0,0.3723564147949219
SPU,0.8585562499999998,0.6660000085830688,-0.03340458869934082
