,AUC,Percent Change,Difference
TS,0.8884795,0.0,0.33211445808410645
SP1,0.886644,0.0,0.14640069007873535
SPTS,0.8887265,0.0,0.355191707611084
SPU,0.88425875,0.7590000033378601,-0.07699823379516602
