,AUC,Percent Change,Difference
TS,0.8672392499999999,0.0,0.3348572254180908
SP1,0.8653642500000001,0.0,0.1551370620727539
SPTS,0.86725,0.0,0.3585972785949707
SPU,0.8635375000000002,0.6924999952316284,-0.04548144340515137
