,AUC,Percent Change,Difference
TS,0.8616787499999999,0.0,0.4196906089782715
SP1,0.859077,0.0,0.20161795616149902
SPTS,0.8615760000000001,0.0,0.44707751274108887
SPU,0.8576284999999999,0.5920000076293945,0.011594295501708984
