,NLL,ECE10,ECE15,ECE20
TS,1.0971593856811523,0.02450903318822384,0.024947717785835266,0.031051715835928917
SP1,1.0816290378570557,0.016801849007606506,0.02511720359325409,0.02587200701236725
SPTS,1.086507797241211,0.02185177057981491,0.024149280041456223,0.025245051831007004
SPU,1.0820715427398682,0.015726663172245026,0.026621811091899872,0.025559011846780777
