,AUC,Percent Change,Difference
TS,0.9393034999999998,0.0,0.5299198627471924
SP1,0.9349675,0.0,0.25922656059265137
SPTS,0.93930075,0.0,0.5344703197479248
SPU,0.9347495,0.0,0.24826478958129883
