,AUC,Percent Change,Difference
TS,0.91934025,0.0,0.4006185531616211
SP1,0.915683,0.0,0.1618649959564209
SPTS,0.91926475,0.0,0.41276001930236816
SPU,0.9122945000000001,0.7559999823570251,-0.042886972427368164
