,AUC,Percent Change,Difference
TS,0.919794,0.0,0.406843900680542
SP1,0.9159827500000001,0.0,0.1631641387939453
SPTS,0.9197415,0.0,0.4194040298461914
SPU,0.912225,0.765999972820282,-0.05068349838256836
