,AUC,Percent Change,Difference
TS,0.9213627499999999,0.0,0.35561060905456543
SP1,0.9186132499999999,0.0,0.1436004638671875
SPTS,0.9213932499999998,0.0,0.3603808879852295
SPU,0.9178487500000001,0.039500001817941666,0.09322476387023926
