,NLL,ECE10,ECE15,ECE20
TS,1.1959779262542725,0.033299922943115234,0.04585844278335571,0.039680637419223785
SP1,1.172133207321167,0.015696736052632332,0.021981505677103996,0.032634638249874115
SPTS,1.1813139915466309,0.018559733405709267,0.029847092926502228,0.030014296993613243
SPU,1.1667516231536865,0.013242185115814209,0.01750996708869934,0.025291813537478447
