,NLL,ECE10,ECE15,ECE20
TS,1.1495192050933838,0.03516699746251106,0.043002814054489136,0.043106988072395325
SP1,1.1281301975250244,0.014133604243397713,0.03384651988744736,0.035273559391498566
SPTS,1.1383817195892334,0.02063002437353134,0.03336125984787941,0.04115966707468033
SPU,1.1222901344299316,0.01862846314907074,0.030083313584327698,0.02989307790994644
