,AUC,Percent Change,Difference
TS,0.8924232499999999,0.0,0.6375162601470947
SP1,0.8906014999999999,0.0,0.38304853439331055
SPTS,0.8923517500000001,0.0,0.6447832584381104
SPU,0.89032775,0.0,0.3548247814178467
