,AUC,Percent Change,Difference
TS,0.922004,0.0,0.6376948356628418
SP1,0.9198622500000001,0.0,0.3597424030303955
SPTS,0.9219810000000002,0.0,0.6420037746429443
SPU,0.91940525,0.0,0.32265543937683105
