,NLL,ECE10,ECE15,ECE20
TS,1.263999581336975,0.04647298529744148,0.04874008893966675,0.05019985884428024
SP1,1.2329285144805908,0.030477669090032578,0.031100556254386902,0.03674481436610222
SPTS,1.2493988275527954,0.03258564695715904,0.03433172404766083,0.043757691979408264
SPU,1.230047345161438,0.026043172925710678,0.030225731432437897,0.026778263971209526
