,NLL,ECE10,ECE15,ECE20
TS,1.1662907600402832,0.03213637322187424,0.031470898538827896,0.03465551510453224
SP1,1.154083013534546,0.02181602269411087,0.023311004042625427,0.02954602614045143
SPTS,1.1615948677062988,0.016624826937913895,0.023515062406659126,0.03039311245083809
SPU,1.1533859968185425,0.02083691395819187,0.022351833060383797,0.02670375257730484
