,AUC,Percent Change,Difference
TS,0.9122925,0.0,0.5942397117614746
SP1,0.9053077500000001,0.0,0.29479026794433594
SPTS,0.91206325,0.0,0.6024434566497803
SPU,0.9051555,0.0,0.28876423835754395
