,AUC,Percent Change,Difference
TS,0.893377,0.0,0.42318248748779297
SP1,0.88912325,0.0,0.19575214385986328
SPTS,0.8932085,0.0,0.4402904510498047
SPU,0.8856475,0.6215000152587891,0.010616064071655273
