,NLL,ECE10,ECE15,ECE20
TS,1.3213454484939575,0.037296511232852936,0.041002072393894196,0.04285562410950661
SP1,1.2915430068969727,0.03867080435156822,0.042242877185344696,0.0440092608332634
SPTS,1.308118462562561,0.023607324808835983,0.03162044286727905,0.03037995658814907
SPU,1.2905285358428955,0.03561670333147049,0.040792085230350494,0.04399767145514488
