,AUC,Percent Change,Difference
TS,0.9228742499999999,0.0,0.694756031036377
SP1,0.91849525,0.0,0.36157989501953125
SPTS,0.9228082500000001,0.0,0.7014553546905518
SPU,0.9173995,0.0005000000237487257,0.2924158573150635
