,AUC,Percent Change,Difference
TS,0.936419,0.0,0.5739426612854004
SP1,0.92965925,0.0,0.25471019744873047
SPTS,0.9363742500000001,0.0,0.5789799690246582
SPU,0.9293402500000001,0.0,0.2427654266357422
