,NLL,ECE10,ECE15,ECE20
TS,1.1469801664352417,0.03137125074863434,0.036706842482089996,0.03614490479230881
SP1,1.12361478805542,0.020242081955075264,0.02287815511226654,0.02516523376107216
SPTS,1.1338521242141724,0.02006382867693901,0.024227119982242584,0.031439896672964096
SPU,1.1160422563552856,0.022381458431482315,0.027289794757962227,0.028376122936606407
