,AUC,Percent Change,Difference
TS,0.8672522500000001,0.0,0.32827043533325195
SP1,0.8650764999999999,0.0,0.15632152557373047
SPTS,0.86728975,0.0,0.35356616973876953
SPU,0.86294425,0.6794999837875366,-0.041118621826171875
